pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_rade,pl_bmasse
"NGTS-6 b","NGTS-6",1,1,"Transit",2019,0.88205900000,14.86313400,425.57437000
"NGTS-32 b","NGTS-32",1,1,"Transit",2025,3.31211000000,15.91675259,181.16219199
"Kepler-266 c","Kepler-266",1,2,"Transit",2014,107.72360100000,3.89000000,14.40000000
"Kepler-164 c","Kepler-164",1,4,"Transit",2014,10.94572300000,2.73000000,7.90000000
"K2-365 b","K2-365",1,1,"Transit",2022,23.44817200000,2.90600000,8.78000000
"TOI-5344 b","TOI-5344",1,1,"Transit",2023,3.79262200000,10.60369574,130.94530368
"K2-354 b","K2-354",1,1,"Transit",2021,3.79330600000,1.56000000,3.05000000
"K2-345 b","K2-345",1,1,"Transit",2021,10.36743700000,2.11000000,5.10000000
"Kepler-985 b","Kepler-985",1,1,"Transit",2016,116.33190100000,2.98000000,9.17000000
"Kepler-127 d","Kepler-127",1,3,"Transit",2014,48.63040800000,2.64000000,7.46000000
"Kepler-275 d","Kepler-275",1,3,"Transit",2014,35.67606200000,3.33000000,11.10000000
"Kepler-335 b","Kepler-335",1,2,"Transit",2014,6.56233100000,3.39000000,11.40000000
"Kepler-344 b","Kepler-344",1,2,"Transit",2014,21.96394500000,2.61000000,7.32000000
"Kepler-969 b","Kepler-969",1,2,"Transit",2016,34.17317140000,2.07000000,4.94000000
"Kepler-329 c","Kepler-329",1,2,"Transit",2014,18.68473700000,1.93000000,4.38000000
"Kepler-325 b","Kepler-325",1,3,"Transit",2014,4.54443900000,2.91000000,8.80000000
"Kepler-1800 b","Kepler-1800",1,1,"Transit",2021,4.56202983900,0.99679734,0.96100000
"Kepler-365 b","Kepler-365",1,2,"Transit",2014,10.66490300000,2.04000000,4.82000000
"Kepler-1069 b","Kepler-1069",1,1,"Transit",2016,23.89902960000,1.60000000,3.19000000
"Kepler-345 b","Kepler-345",1,2,"Transit",2014,7.41556300000,0.74000000,0.48000000
"Kepler-382 c","Kepler-382",1,2,"Transit",2014,12.16270100000,1.59000000,3.15000000
"Kepler-544 b","Kepler-544",1,1,"Transit",2016,21.41616926000,2.12000000,5.14000000
"Kepler-1912 b","Kepler-1912",1,1,"Transit",2021,6.05921983700,1.35670508,2.41000000
"Kepler-240 c","Kepler-240",1,2,"Transit",2014,7.95352800000,2.20000000,102.30000000
"Kepler-332 c","Kepler-332",1,3,"Transit",2014,15.99562200000,1.09000000,1.32000000
"Kepler-424 b","Kepler-424",1,2,"Transit",2014,3.31186440000,9.98000000,327.35000000
"Kepler-207 b","Kepler-207",1,3,"Transit",2014,1.61186500000,1.57000000,3.09000000
"Kepler-219 c","Kepler-219",1,3,"Transit",2014,22.71461300000,3.58000000,12.50000000
"Kepler-223 c","Kepler-223",1,4,"Transit",2014,9.84564000000,3.44000000,5.10000000
"Kepler-402 e","Kepler-402",1,4,"Transit",2014,11.24286100000,1.46000000,2.73000000
"Kepler-1895 b","Kepler-1895",1,1,"Transit",2021,6.07029008900,2.11934728,5.14000000
"Kepler-1909 b","Kepler-1909",1,1,"Transit",2021,2.39160990700,1.09217411,1.33000000
"Kepler-1953 b","Kepler-1953",1,1,"Transit",2021,6.24565982800,1.28574667,2.20000000
"Kepler-168 c","Kepler-168",1,2,"Transit",2014,13.19324200000,2.69000000,7.70000000
"Kepler-634 b","Kepler-634",1,1,"Transit",2016,5.16950177000,1.89000000,4.23000000
"TOI-663 c","TOI-663",1,3,"Transit",2024,4.69555070000,2.26000000,3.65000000
"TOI-1634 c","TOI-1634",2,2,"Radial Velocity",2022,103.00000000000,,
"Kepler-238 d","Kepler-238",1,5,"Transit",2014,13.23354900000,3.07000000,23.10000000
"Kepler-224 d","Kepler-224",1,4,"Transit",2014,11.34939300000,2.30000000,5.90000000
"Kepler-1499 b","Kepler-1499",1,1,"Transit",2016,44.20080000000,1.19000000,1.81000000
"Kepler-850 b","Kepler-850",1,1,"Transit",2016,7.19303878000,1.78000000,3.82000000
"HIP 79098 AB b","HIP 79098 AB",2,1,"Imaging",2019,,12.10000000,6515.51500000
"Kepler-851 b","Kepler-851",1,1,"Transit",2016,8.50699658000,1.68000000,3.46000000
"KMT-2024-BLG-2242L b","KMT-2024-BLG-2242L",1,1,"Microlensing",2025,,3.82000000,13.98444991
"Kepler-241 c","Kepler-241",1,2,"Transit",2014,36.06597800000,2.57000000,7.13000000
"Kepler-249 b","Kepler-249",1,3,"Transit",2014,3.30653900000,1.09000000,1.32000000
"Kepler-325 d","Kepler-325",1,3,"Transit",2014,38.71518500000,2.79000000,8.20000000
"Kepler-149 b","Kepler-149",1,3,"Transit",2014,29.19894300000,4.21000000,16.50000000
"Kepler-1473 b","Kepler-1473",1,1,"Transit",2016,14.42735510000,1.19000000,1.81000000
"Kepler-1501 b","Kepler-1501",1,1,"Transit",2016,14.55645330000,1.56000000,3.05000000
"EPIC 212737443 c","EPIC 212737443",1,2,"Transit",2019,65.55000000000,2.69000000,7.70000000
"Kepler-476 b","Kepler-476",1,1,"Transit",2016,14.00640607000,3.08000000,9.69000000
"GJ 740 b","GJ 740",1,1,"Radial Velocity",2021,2.37756000000,1.53000000,2.96000000
"Kepler-838 b","Kepler-838",1,1,"Transit",2016,15.74957994000,2.73000000,7.90000000
"TOI-4640 b","TOI-4640",1,1,"Transit",2026,2.68566015238,2.84326517,8.46000000
"HATS-30 b","HATS-30",2,1,"Transit",2016,3.17435160000,13.17057500,224.38798000
"Kepler-1949 b","Kepler-1949",1,1,"Transit",2021,2.20828008700,2.21964541,5.56000000
"Kepler-1954 b","Kepler-1954",1,1,"Transit",2021,5.88343000400,1.80235934,3.90000000
"Kepler-238 e","Kepler-238",1,5,"Transit",2013,23.65400000000,5.60000000,169.70000000
"Kepler-1917 b","Kepler-1917",1,1,"Transit",2021,12.90240002000,1.88971288,4.23000000
"Kepler-1710 b","Kepler-1710",1,1,"Transit",2021,14.91110039000,3.19744103,3.49494179
"Kepler-342 c","Kepler-342",1,4,"Transit",2014,26.23413800000,1.96000000,4.50000000
"K2-367 b","K2-367",1,1,"Transit",2022,20.64509900000,2.41300000,6.41000000
"Kepler-106 c","Kepler-106",1,4,"Transit",2014,13.57080000000,2.50000000,10.44000000
"Kepler-837 b","Kepler-837",1,1,"Transit",2016,16.56059504000,2.56000000,7.08000000
"Kepler-273 c","Kepler-273",1,2,"Transit",2014,8.01492700000,1.98000000,4.58000000
"Kepler-1391 b","Kepler-1391",1,1,"Transit",2016,54.40923330000,1.68000000,3.46000000
"Kepler-1543 b","Kepler-1543",1,1,"Transit",2016,6.96710269000,2.71000000,7.80000000
"Kepler-1580 b","Kepler-1580",1,1,"Transit",2016,56.64492790000,2.11000000,5.10000000
"Kepler-621 b","Kepler-621",1,1,"Transit",2016,2.62811374600,2.30000000,5.90000000
"Kepler-150 c","Kepler-150",1,5,"Transit",2014,7.38199800000,3.69000000,13.20000000
"Kepler-1476 b","Kepler-1476",1,1,"Transit",2016,10.35863224000,1.67000000,3.43000000
"GJ 682 c","GJ 682",1,2,"Radial Velocity",2014,57.32000000000,2.89000000,8.70000000
"7 CMa c","7 CMa",1,2,"Radial Velocity",2019,996.00000000000,13.90000000,276.51210000
"Kepler-301 b","Kepler-301",1,3,"Transit",2014,2.50855300000,1.35000000,2.39000000
"Kepler-1749 b","Kepler-1749",1,1,"Transit",2021,14.53409958000,1.61301783,3.23000000
"BD+55 362 b","BD+55 362",1,1,"Radial Velocity",2021,265.59000000000,14.00000000,228.83645304
"HD 124330 b","HD 124330",1,1,"Radial Velocity",2021,270.66000000000,14.00000000,238.37130525
"Kepler-327 c","Kepler-327",1,3,"Transit",2014,5.21233300000,1.03000000,20.30000000
"Kepler-329 b","Kepler-329",1,2,"Transit",2014,7.41639700000,1.40000000,2.54000000
"Kepler-336 c","Kepler-336",1,3,"Transit",2014,9.60000100000,2.10000000,5.06000000
"Kepler-1392 b","Kepler-1392",1,1,"Transit",2016,15.14103970000,1.96000000,4.50000000
"Kepler-1934 b","Kepler-1934",1,1,"Transit",2021,1.41975998900,0.91307734,0.70200000
"Kepler-1965 b","Kepler-1965",1,1,"Transit",2021,41.86869812000,1.35415138,2.40000000
"Kepler-1696 b","Kepler-1696",1,1,"Transit",2020,65.94090000000,2.80982017,8.29000000
"Kepler-1660 AB b","Kepler-1660 A",2,1,"Eclipse Timing Variations",2023,239.50440000000,12.90000000,1586.59940774
"WASP-167 b","WASP-167",1,1,"Transit",2017,2.02195960000,17.71022000,2542.64000000
"Kepler-299 c","Kepler-299",1,4,"Transit",2014,6.88587500000,2.65000000,7.51000000
"HD 213472 b","HD 213472",1,1,"Radial Velocity",2021,17000.00000000000,13.10000000,1112.39942450
"HD 26161 b","HD 26161",1,1,"Radial Velocity",2021,10942.29013000000,11.90000000,9045.39646322
"Kepler-304 e","Kepler-304",1,4,"Transit",2016,1.49914695300,1.20000000,1.87000000
"Kepler-341 e","Kepler-341",1,4,"Transit",2014,42.47326900000,1.99000000,4.62000000
"Kepler-27 d","Kepler-27",1,3,"Transit",2021,6.54628992100,2.70619460,7.78000000
"Kepler-341 b","Kepler-341",1,4,"Transit",2014,5.19552800000,1.18000000,1.76000000
"Kepler-1935 b","Kepler-1935",1,1,"Transit",2021,3.95140004200,2.50271696,6.82000000
"Kepler-80 b","Kepler-80",1,6,"Transit",2012,7.05246000000,2.67000000,6.93000000
"GJ 229 A c","GJ 229",3,2,"Radial Velocity",2020,121.93268000000,2.87000000,8.58136699
"GJ 720 A b","GJ 720 A",2,1,"Radial Velocity",2021,19.46600000000,3.77000000,13.64000000
"Kepler-94 b","Kepler-94",1,2,"Transit",2014,2.50806000000,3.51000000,10.84000000
"Kepler-305 c","Kepler-305",1,4,"Transit",2013,8.29100000000,3.30000000,6.00000000
"Kepler-279 d","Kepler-279",1,4,"Transit",2013,54.41400000000,3.10000000,37.50000000
"Kepler-770 c","Kepler-770",1,3,"Transit",2016,1.47532231400,1.20000000,1.87000000
"Kepler-1397 b","Kepler-1397",1,1,"Transit",2016,47.44995500000,1.72000000,3.61000000
"Kepler-169 d","Kepler-169",1,5,"Transit",2014,8.34812500000,1.25000000,2.10000000
"Kepler-438 b","Kepler-438",1,1,"Transit",2015,35.23319000000,1.12000000,1.46000000
"Kepler-201 b","Kepler-201",1,2,"Transit",2014,25.67208300000,2.46000000,6.62000000
"K2-347 b","K2-347",1,1,"Transit",2021,7.18725700000,2.41000000,6.39000000
"Kepler-298 b","Kepler-298",1,3,"Transit",2014,10.47546400000,1.96000000,4.50000000
"KIC 8121913 b","KIC 8121913",1,1,"Orbital Brightness Modulation",2021,3.29460100000,13.40000000,667.43965470
"HD 80869 b","HD 80869",1,1,"Radial Velocity",2021,1752.92067000000,12.80000000,1609.80088146
"Kepler-305 e","Kepler-305",1,4,"Transit",2020,3.20538000000,1.79381530,3.87000000
"Kepler-101 b","Kepler-101",1,2,"Transit",2014,3.48768120000,5.77000000,51.10000000
"Kepler-295 d","Kepler-295",1,3,"Transit",2014,33.88405400000,1.36000000,2.42000000
"Kepler-295 c","Kepler-295",1,3,"Transit",2014,21.52625800000,1.17000000,1.71000000
"Kepler-1889 b","Kepler-1889",1,1,"Transit",2021,37.30369949000,2.94360686,8.98000000
"Kepler-1547 b","Kepler-1547",1,1,"Transit",2016,0.69297967600,0.90000000,0.66600000
"Kepler-1620 b","Kepler-1620",1,1,"Transit",2016,101.95182900000,1.61000000,3.22000000
"TOI-4662 b","TOI-4662",1,1,"Transit",2026,4.70343764575,2.87998299,8.65000000
"CoRoT-30 b","CoRoT-30",1,1,"Transit",2020,9.06005000000,11.30988100,921.70700000
"CoRoT-31 b","CoRoT-31",1,1,"Transit",2020,4.62941000000,16.36514000,266.97720000
"Kepler-69 c","Kepler-69",1,2,"Transit",2013,242.46130000000,1.71000000,3.57000000
"Kepler-431 b","Kepler-431",1,3,"Transit",2015,6.80300000000,0.76400000,0.37000000
"Kepler-196 d","Kepler-196",1,3,"Transit",2021,122.08000180000,2.66065673,7.56000000
"Kepler-1609 b","Kepler-1609",1,1,"Transit",2016,114.34219000000,2.22000000,5.56000000
"Kepler-1968 b","Kepler-1968",1,1,"Transit",2021,7.28109979600,1.50004034,2.86000000
"Kepler-1047 c","Kepler-1047",1,2,"Transit",2016,3.18897601000,0.99000000,0.93700000
"HD 164922 d","HD 164922",1,4,"Radial Velocity",2020,12.45800000000,1.83000000,4.00000000
"Kepler-88 d","KOI-142",1,3,"Radial Velocity",2020,1403.00000000000,13.10000000,965.14699656
"EPIC 201427007 b","EPIC 201427007",1,1,"Transit",2021,0.72091000000,1.50000000,2.86000000
"EPIC 212624936 b","EPIC 212624936",1,2,"Transit",2021,0.57865700000,1.20000000,1.87000000
"K2-133 b","K2-133",1,4,"Transit",2017,3.07133000000,1.34000000,2.36000000
"Kepler-84 f","Kepler-84",1,5,"Transit",2014,44.55216900000,2.20000000,5.48000000
"Kepler-117 c","Kepler-117",1,2,"Transit",2014,50.79039100000,12.34100000,584.78000000
"Kepler-1550 b","Kepler-1550",1,1,"Transit",2016,225.58280900000,3.02000000,9.38000000
"Kepler-443 b","Kepler-443",1,1,"Transit",2015,177.66930000000,2.33000000,6.04000000
"HATS-4 b","HATS-4",1,1,"Transit",2014,2.51672900000,11.43300000,420.47100000
"Kepler-160 d","Kepler-160",1,3,"Transit Timing Variations",2020,30.00000000000,,100.00000000
"Kepler-1517 b","Kepler-1517",1,1,"Transit",2016,5.54608366500,9.76000000,68.70000000
"Kepler-294 c","Kepler-294",1,2,"Transit",2014,6.62640000000,2.71000000,7.80000000
"TOI-2567 b","TOI-2567",1,1,"Transit",2022,5.98394400000,10.92875618,63.88350981
"Kepler-92 d","Kepler-92",1,3,"Transit",2015,49.35680000000,2.06700000,11.86668060
"Kepler-1429 b","Kepler-1429",1,1,"Transit",2016,4.48487493000,1.29000000,2.21000000
"Kepler-616 d","Kepler-616",1,3,"Transit",2021,51.06740189000,2.65300000,7.52000000
"Kepler-1705 b","Kepler-1705",1,2,"Transit",2021,9.03502000000,2.03000000,4.47000000
"Kepler-274 c","Kepler-274",1,2,"Transit",2014,33.19786100000,1.84000000,4.04000000
"Kepler-1488 c","Kepler-1488",1,2,"Transit",2021,6.15826988200,1.65156749,3.37000000
"TOI-3862 b","TOI-3862",1,1,"Transit",2026,1.55745774000,5.53000000,53.70000000
"BD-11 4672 c","BD-11 4672",1,2,"Radial Velocity",2020,74.20000000000,4.04000000,15.37000000
"K2-315 b","K2-315",1,1,"Transit",2020,3.14431890000,0.95000000,0.80900000
"KELT-4 A b","KELT-4 A",3,1,"Transit",2016,2.98959320000,19.04409100,286.68266000
"Kepler-1492 b","Kepler-1492",1,1,"Transit",2016,16.75255007000,1.49000000,2.83000000
"Kepler-352 d","Kepler-352",1,3,"Transit",2021,6.88727998700,0.80628032,0.44900000
"HIP 4845 b","HIP 4845",1,1,"Radial Velocity",2020,34.15000000000,3.89000000,14.40000000
"K2-316 b","K2-316",1,2,"Transit",2020,1.13300000000,1.33000000,2.33000000
"Kepler-292 f","Kepler-292",1,5,"Transit",2014,20.83423700000,2.35000000,6.12000000
"Kepler-1410 b","Kepler-1410",1,1,"Transit",2016,60.86616800000,1.78000000,3.82000000
"Kepler-575 b","Kepler-575",1,1,"Transit",2016,9.37891944000,2.39000000,6.30000000
"Kepler-1434 b","Kepler-1434",1,1,"Transit",2016,8.05333618000,1.11000000,1.41000000
"Kepler-1653 b","Kepler-1653",1,1,"Transit",2017,140.25240000000,2.17000000,5.35000000
"Kepler-627 b","Kepler-627",1,1,"Transit",2016,40.69944430000,3.73000000,13.40000000
"Kepler-1962 b","Kepler-1962",1,1,"Transit",2021,7.99145984600,1.21463929,1.95000000
"K2-320 b","K2-320",1,1,"Transit",2020,1.99500000000,2.62000000,7.37000000
"K2-323 b","K2-323",1,1,"Transit",2020,24.93000000000,2.10000000,5.06000000
"K2-318 b","K2-318",1,1,"Transit",2020,7.01000000000,1.66000000,3.39000000
"Kepler-317 c","Kepler-317",1,2,"Transit",2014,8.77501000000,1.72000000,3.61000000
"Kepler-1411 b","Kepler-1411",1,1,"Transit",2016,86.11508880000,2.82000000,8.35000000
"Kepler-1435 b","Kepler-1435",1,1,"Transit",2016,4.45343281000,0.86000000,0.56600000
"Kepler-215 e","Kepler-215",1,4,"Transit",2014,68.16101000000,1.75000000,3.71000000
"Kepler-1576 b","Kepler-1576",1,1,"Transit",2016,6.98471973000,1.04000000,1.12000000
"Kepler-1593 b","Kepler-1593",1,1,"Transit",2016,174.50983500000,3.17000000,10.20000000
"Kepler-1915 b","Kepler-1915",1,1,"Transit",2021,13.83539963000,3.21798413,10.40000000
"Kepler-638 b","Kepler-638",1,1,"Transit",2016,6.07972888000,1.83000000,4.01000000
"WASP-141 b","WASP-141",1,1,"Transit",2016,3.31065100000,13.56289000,854.96270000
"TOI-6038 A b","TOI-6038 A",2,1,"Transit",2025,5.82673110000,6.41000000,78.50000000
"TOI-6041 b","TOI-6041",1,2,"Transit",2025,26.04945000000,4.55000000,28.90000000
"EPIC 201170410.02","EPIC 201170410",1,1,"Transit",2020,6.79870000000,1.04700000,1.15000000
"G 9-40 b","G 9-40",1,1,"Transit",2019,5.74599820000,1.90000000,4.00000000
"Kepler-401 c","Kepler-401",1,3,"Transit",2014,47.31821800000,2.15000000,5.27000000
"Kepler-1437 b","Kepler-1437",1,1,"Transit",2016,10.92954610000,1.37000000,2.45000000
"Kepler-220 b","Kepler-220",1,4,"Transit",2014,4.15980700000,0.81000000,0.45700000
"Kepler-703 b","Kepler-703",1,1,"Transit",2016,4.58352175600,8.20000000,51.10000000
"Kepler-1425 b","Kepler-1425",1,1,"Transit",2016,14.45413020000,0.94000000,0.77900000
"Kepler-1350 c","Kepler-1350",1,2,"Transit",2016,1.76678906200,1.73000000,3.64000000
"Kepler-354 c","Kepler-354",1,3,"Transit",2014,16.93440200000,1.31000000,2.27000000
"Kepler-1699 b","Kepler-1699",1,1,"Transit",2020,3.49082000000,1.56671124,3.08000000
"Kepler-206 c","Kepler-206",1,3,"Transit",2014,13.13747100000,1.77000000,3.78000000
"Kepler-702 b","Kepler-702",1,1,"Transit",2016,10.52629406300,9.17000000,61.80000000
"TOI-2322 c","TOI-2322",1,2,"Transit",2025,20.22552800000,1.87400000,18.10000000
"Kepler-439 b","Kepler-439",1,1,"Transit",2015,178.13960000000,2.24000000,5.65000000
"Kepler-639 b","Kepler-639",1,1,"Transit",2016,10.21420496000,2.38000000,6.26000000
"Kepler-171 b","Kepler-171",1,3,"Transit",2014,4.16697200000,2.34000000,6.08000000
"Kepler-1526 b","Kepler-1526",1,1,"Transit",2016,3.90863200500,2.43000000,6.48000000
"HD 86065 b","HD 86065",1,1,"Radial Velocity",2022,25775.78859000000,12.50000000,2877.30056857
"HD 115404 A c","HD 115404 A",1,2,"Radial Velocity",2022,15319.22517000000,12.50000000,3279.67133183
"Kepler-408 b","Kepler-408",1,1,"Transit",2014,2.46502000000,0.82000000,5.00000000
"rho CrB c","rho CrB",1,3,"Radial Velocity",2016,102.03600000000,5.68000000,27.44200000
"Kepler-19 d","Kepler-19",1,3,"Radial Velocity",2017,62.95000000000,5.06000000,22.50000000
"TOI-1107 b","TOI-1107",1,1,"Transit",2022,4.07823870000,14.57167491,1064.72516345
"Kepler-164 d","Kepler-164",1,4,"Transit",2014,28.98676900000,2.45000000,6.57000000
"TOI-2537 c","TOI-2537",1,2,"Radial Velocity",2024,1920.00000000000,12.70000000,2297.89938261
"TOI-1873 b","TOI-1873",1,1,"Transit",2026,7.00572708834,2.86356397,8.57000000
"TOI-2267 b","TOI-2267 A",2,3,"Transit",2025,2.28909000000,1.00000000,0.97200000
"KMT-2021-BLG-0852L b","KMT-2021-BLG-0852L",1,1,"Microlensing",2026,,14.20000000,155.73591943
"CoRoT-4 b","CoRoT-4",1,1,"Transit",2008,9.20205000000,13.34000000,228.83000000
"Kepler-935 b","Kepler-935",1,1,"Transit",2016,4.88083852000,1.35000000,2.39000000
"Kepler-917 b","Kepler-917",1,1,"Transit",2016,2.97041437500,1.91000000,4.31000000
"Kepler-1760 b","Kepler-1760",1,1,"Transit",2021,38.32609940000,2.28995546,5.86000000
"DMPP-9 b","DMPP-9",1,1,"Radial Velocity",2026,12.73300000000,3.89000000,14.43000000
"51 Eri b","51 Eri",3,1,"Imaging",2015,9100.00000000000,,3464.32963630
"Kepler-164 b","Kepler-164",1,4,"Transit",2014,5.03503000000,1.41000000,2.57000000
"Kepler-549 d","Kepler-549",1,3,"Transit",2023,24.61480613000,4.20000000,16.40000000
"Kepler-1773 b","Kepler-1773",1,1,"Transit",2021,40.80970001000,3.50469499,12.10000000
"Kepler-1009 b","Kepler-1009",1,1,"Transit",2016,11.35011917000,2.17000000,5.35000000
"Kepler-1035 b","Kepler-1035",1,1,"Transit",2016,2.71407755500,1.17000000,1.71000000
"Kepler-322 c","Kepler-322",1,2,"Transit",2014,4.33723400000,1.67000000,3.43000000
"Kepler-66 b","Kepler-66",1,1,"Transit",2013,17.81581500000,2.80000000,8.25000000
"Kepler-479 b","Kepler-479",1,1,"Transit",2016,12.49341307000,2.12000000,5.14000000
"KOI-351 d","KOI-351",1,8,"Transit",2013,59.73667000000,2.87000000,8.60000000
"Kepler-908 b","Kepler-908",3,1,"Transit",2016,1.34059746800,1.22000000,1.98000000
"Kepler-1677 b","Kepler-1677",1,1,"Transit",2020,22.06400000000,2.70216183,7.76000000
"Kepler-473 b","Kepler-473",1,1,"Transit",2016,14.55731705000,4.08000000,15.60000000
"KOI-1783.01","KOI-1783",1,2,"Transit",2020,134.46280000000,8.86000000,71.00000000
"HD 109988 b","HD 109988",1,1,"Radial Velocity",2022,17132.15854000000,12.10000000,6935.33366915
"Kepler-909 b","Kepler-909",1,1,"Transit",2016,13.93290318000,1.47000000,2.76000000
"HD 11112 b","HD 11112",1,1,"Radial Velocity",2022,17244.90764000000,12.60000000,2598.56505563
"HATS-27 b","HATS-27",1,1,"Transit",2016,4.63703800000,16.81350000,168.44990000
"HD 11505 b","HD 11505",1,1,"Radial Velocity",2022,32669.22247000000,12.60000000,2510.52658689
"HD 122562 c","HD 122562",1,1,"Radial Velocity",2022,84.96276000000,10.10000000,73.10053361
"HD 135872 b","HD 135872",1,1,"Radial Velocity",2022,2422.32597000000,12.80000000,1744.56012602
"HD 113337 c","HD 113337",3,2,"Radial Velocity",2020,5429.93477000000,12.10000000,6299.67685515
"HD 151450 c","HD 151450",1,2,"Radial Velocity",2022,18144.76236000000,12.80000000,1636.18063924
"HD 188641 b","HD 188641",1,1,"Radial Velocity",2022,14583.81038000000,11.90000000,9333.03117155
"HD 13724 c","HD 13724",1,1,"Radial Velocity",2022,142.22895000000,8.18000000,50.85254512
"Ross 508 b","Ross 508",1,1,"Radial Velocity",2022,10.77000000000,1.83000000,4.00000000
"HD 164604 c","HD 164604",1,2,"Radial Velocity",2026,5387.00000000000,12.50000000,3019.36986650
"Kepler-50 b","Kepler-50",1,2,"Transit",2012,7.81254000000,1.71000000,8.90000000
"HD 205158 b","HD 205158",1,1,"Radial Velocity",2022,25.33798000000,13.90000000,124.58873554
"Kepler-162 b","Kepler-162",1,2,"Transit",2014,6.91979800000,1.26000000,2.13000000
"Kepler-176 b","Kepler-176",1,4,"Transit",2014,5.43307400000,1.43000000,290.53700000
"K2-189 c","K2-189",1,2,"Transit",2018,6.67932000000,2.31000000,5.95000000
"K2-126 b","K2-126",1,1,"Transit",2017,7.38565500000,1.97000000,4.54000000
"KMT-2018-BLG-0247L b","KMT-2018-BLG-0247L",1,1,"Microlensing",2022,,13.40000000,670.61793877
"KMT-2021-BLG-1372L b","KMT-2021-BLG-1372L",1,1,"Microlensing",2022,,9.12000000,61.27000000
"Kepler-193 c","Kepler-193",1,2,"Transit",2014,50.69749400000,2.75000000,8.00000000
"Kepler-464 b","Kepler-464",1,1,"Transit",2016,7.25696522400,3.30000000,10.90000000
"Kepler-244 b","Kepler-244",1,3,"Transit",2014,4.31179200000,2.76000000,8.05000000
